layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
665,NonDynamicallyQuantizableLinear,0.07082943505153438,1024,1024,1.0,6.454753176382032,2.464482140838863,0.9766665868140025,True,2.4088451862335205,dense,2.5912113337058607,2.3760728401596287,0.3818088892781235,backbone.layers.22.attn.out_proj,1024,237.72389652924787,1024,80,0,1,0.6098599451436562,2.4088451862335205,98.68790982825836,success,1.552045464515686,0.0004630416224244982,under-trained,2,2.4088451862335205,0.6663386225700378
668,Linear,0.022630653205702456,1024,4096,4.0,4.511810243412876,6.842433055618168,1.0139074542893765,True,32.851898193359375,dense,6.843192891426013,3.011752934787238,1.5165604682971627,backbone.layers.22.mlp.c_fc,1024,1027.4316376149654,1024,104,0,1,0.3443613261384093,32.851898193359375,31.274650602157553,success,5.7316575050354,0.20175743103027344,,0,32.851898193359375,1.8325629234313965
670,Linear,0.035136017250681745,1024,4096,4.0,5.055970509648068,5.2260725483358765,1.0156830170940825,True,10.805473327636719,dense,5.483886940006181,3.10935015776824,1.0336437956596485,backbone.layers.22.mlp.c_proj,1024,1286.3233633963391,1024,49,0,1,0.5794243585211526,10.805473327636719,119.04368502824974,success,3.287168025970459,0.07165924459695816,,0,10.805473327636719,3.2553060054779053
675,Linear,0.035749388496874146,512,1024,2.0,1.8522132046768347,3.216789727826314,0.7615621173493639,True,54.541561126708984,dense,4.077721435842638,2.9636668649680447,1.7367275644639213,backbone.layers.23.tada.tada_pre_proj,512,919.7437916081399,512,219,0,1,0.05758723167657488,54.541561126708984,16.86317319505073,success,7.385225772857666,0.17311330139636993,over-trained,0,54.541561126708984,0.45598354935646057
676,TAdaConv2dV2,0.02924790599964991,1,1,1.0,3.6914428271627493,-5.60923036947441,0.9868760649520641,True,0.030232740566134453,conv2d,-4.498579383223454,0.6812606111843464,-1.519522482699719,backbone.layers.23.tada.tadaconv,1536,4.800214132023731,1536,344,0,512,0.14511287198573092,0.030232740566134453,158.77535552965202,success,0.17387564480304718,0.0351654477417469,,27,0.030232740566134453,0.006077722180634737
692,Linear,0.04355720037229871,512,1024,2.0,3.118504239499816,4.944178375641223,0.8723761486075069,True,38.49750900268555,dense,5.073580361291659,2.726306867882562,1.585432629212725,backbone.layers.23.tada.tada_proj,512,532.4843741925433,512,42,0,1,0.3268923010637155,38.49750900268555,13.831657891304026,success,6.204636096954346,0.10947310924530029,,0,38.49750900268555,3.02010178565979
694,NonDynamicallyQuantizableLinear,0.08571741951109235,1024,1024,1.0,7.315858939821975,5.014150027893176,0.9742928728094997,True,4.845972061157227,dense,5.014728396079452,2.515109762543724,0.6853809059384612,backbone.layers.23.attn.out_proj,1024,327.42343663498093,1024,84,2,1,0.6891167064380416,4.845972061157227,67.56610077458673,success,2.201356887817383,3.795920201810077e-05,under-trained,3,4.845972061157227,0.8714330196380615
697,Linear,0.033328375292258405,1024,4096,4.0,3.9417756797153127,5.9840929251080475,1.0006694526948887,True,32.97016525268555,dense,6.004047099977072,3.0564002231177447,1.5181211239144479,backbone.layers.23.mlp.c_fc,1024,1138.6761469421908,1024,42,0,1,0.4539258422170827,32.97016525268555,34.5365617131519,success,5.741965293884277,0.09960862249135971,,0,32.97016525268555,3.2476308345794678
699,Linear,0.021286580236001995,1024,4096,4.0,3.698859530960947,5.102920935892629,0.9667177678016133,True,23.965862274169922,dense,5.1837552077213935,2.9668424964670357,1.3795930592062557,backbone.layers.23.mlp.c_proj,1024,926.4937553191558,1024,48,0,1,0.3895468191763225,23.965862274169922,38.65889508668829,success,4.895493984222412,0.058985427021980286,,0,23.965862274169922,2.910487174987793
706,Linear,0.10994813757002664,9,1024,113.77777777777777,2.0013650648140393,1.8687680604756296,0.8805131992586522,True,8.585126876831055,dense,2.130124639782908,1.438805579557358,0.9337467178429387,head.linear1,9,27.466642796993256,9,9,0,1,0.3337883549380131,8.585126876831055,3.199328698463191,success,2.9300386905670166,0.9816831350326538,,0,8.585126876831055,0.9637017846107483
